Month Name,Month,Year,Query Count,Query Text,Month Num,Rank,,,,,,,,,,
January,,2016,37,water,1,4896,,,,,,,,,,
January,,2016,9,Water,1,26399,,,,,,,,,,
January,,2016,8,water pressure,1,28780,,,,,,,,,,
January,,2016,10,water services,1,24413,,,,,,,,,,
January,,2016,16,weather,1,16227,,,,,,,,,,
January,,2016,14,Weather,1,18917,,,,,,,,,,
January,,2016,16,web pro,1,16227,,,,,,,,,,
January,,2016,7,weddings,1,31551,,,,,,,,,,
January,,2016,8,When is the last day to change my address to vote,1,28780,,,,,,,,,,
January,,2016,49,zoning,1,3146,,,,,,,,,,
January,,2016,17,zoning code,1,15102,,,,,,,,,,
January,,2016,9,Zoning code,1,26399,,,,,,,,,,
January,,2016,17,zoning map,1,15102,,,,,,,,,,
January,,2016,11,zoning ordinance,1,22840,,,,,,,,,,
January,,2016,8,zoning overlay,1,28780,,,,,,,,,,
February,,2016,35,fire,2,5316,,,,,,,,,,
February,,2016,10,311,2,24413,,,,,,,,,,
February,,2016,14,37209,2,18917,,,,,,,,,,
February,,2016,7,"""general services district""",2,31551,,,,,,,,,,
February,,2016,7,2016 metro pay plan,2,31551,,,,,,,,,,
February,,2016,21,2016 pay plan,2,11275,,,,,,,,,,
February,,2016,7,235 capital st old hickory nashville tn 371 38,2,31551,,,,,,,,,,
February,,2016,12,912 robinson,2,21410,,,,,,,,,,
February,,2016,7,Accident on Jan 6 2016 on old hickory Blvd. case,2,31551,,,,,,,,,,
February,,2016,58,accident report,2,2414,,,,,,,,,,
February,,2016,7,Accident report,2,31551,,,,,,,,,,
February,,2016,27,accident reports,2,7822,,,,,,,,,,
February,,2016,15,active inmate,2,17757,,,,,,,,,,
February,,2016,9,active warrants,2,26399,,,,,,,,,,
February,,2016,12,Address,2,21410,,,,,,,,,,
February,,2016,11,address,2,22840,,,,,,,,,,
February,,2016,7,adult education,2,31551,,,,,,,,,,
February,,2016,11,affordable housing,2,22840,,,,,,,,,,
February,,2016,8,airbnb,2,28780,,,,,,,,,,
February,,2016,13,airport,2,20168,,,,,,,,,,
February,,2016,10,alarm registration,2,24413,,,,,,,,,,
February,,2016,19,animal control,2,12942,,,,,,,,,,
February,,2016,8,Animal control,2,28780,,,,,,,,,,
February,,2016,9,annual report,2,26399,,,,,,,,,,
February,,2016,8,application,2,28780,,,,,,,,,,
February,,2016,10,application for certificate of compliance,2,24413,,,,,,,,,,
February,,2016,7,approved SBE contractors,2,31551,,,,,,,,,,
February,,2016,12,arrest,2,21410,,,,,,,,,,
February,,2016,9,Arrest,2,26399,,,,,,,,,,
February,,2016,6,arrest record,2,34093,,,,,,,,,,
February,,2016,37,arrest records,2,4896,,,,,,,,,,
February,,2016,17,Arrest records,2,15102,,,,,,,,,,
February,,2016,16,arrests,2,16227,,,,,,,,,,
February,,2016,30,assessor,2,6674,,,,,,,,,,
February,,2016,15,Assessor,2,17757,,,,,,,,,,
February,,2016,11,assessor of property,2,22840,,,,,,,,,,
February,,2016,24,auction,2,9261,,,,,,,,,,
February,,2016,9,auctions,2,26399,,,,,,,,,,
February,,2016,7,audit committee,2,31551,,,,,,,,,,
February,,2016,8,Austin Martin,2,28780,,,,,,,,,,
February,,2016,7,background check requests,2,31551,,,,,,,,,,
February,,2016,7,Basketball on city streets,2,31551,,,,,,,,,,
February,,2016,8,ben west library,2,28780,,,,,,,,,,
February,,2016,22,benefits,2,10472,,,,,,,,,,
February,,2016,10,bereavement,2,24413,,,,,,,,,,
February,,2016,11,Bicycle Facilities Design Guidelines,2,22840,,,,,,,,,,
February,,2016,13,bid,2,20168,,,,,,,,,,
February,,2016,35,bids,2,5316,,,,,,,,,,
February,,2016,8,bill herbert,2,28780,,,,,,,,,,
February,,2016,7,billie h,2,31551,,,,,,,,,,
February,,2016,23,birth certificate,2,9894,,,,,,,,,,
February,,2016,14,Birth certificate,2,18917,,,,,,,,,,
February,,2016,12,birth certificates,2,21410,,,,,,,,,,
February,,2016,7,bl2004-151,2,31551,,,,,,,,,,
February,,2016,7,BL2015-1032,2,31551,,,,,,,,,,
February,,2016,7,bl2016-122,2,31551,,,,,,,,,,
February,,2016,8,board of zoning appeals,2,28780,,,,,,,,,,
February,,2016,7,bob,2,31551,,,,,,,,,,
February,,2016,8,bond,2,28780,,,,,,,,,,
February,,2016,10,bond issues,2,24413,,,,,,,,,,
February,,2016,11,booting application,2,22840,,,,,,,,,,
February,,2016,7,boss,2,31551,,,,,,,,,,
February,,2016,19,brad,2,12942,,,,,,,,,,
February,,2016,6,brandon burnette,2,34093,,,,,,,,,,
February,,2016,10,brush,2,24413,,,,,,,,,,
February,,2016,24,budget,2,9261,,,,,,,,,,
February,,2016,12,budget hearings,2,21410,,,,,,,,,,
February,,2016,8,building codes,2,28780,,,,,,,,,,
February,,2016,20,building permit,2,11950,,,,,,,,,,
February,,2016,26,building permits,2,8239,,,,,,,,,,
February,,2016,7,Building permits,2,31551,,,,,,,,,,
February,,2016,24,business license,2,9261,,,,,,,,,,
February,,2016,16,CAFR,2,16227,,,,,,,,,,
February,,2016,11,cafr,2,22840,,,,,,,,,,
February,,2016,16,calendar,2,16227,,,,,,,,,,
February,,2016,13,Careers,2,20168,,,,,,,,,,
February,,2016,13,careers,2,20168,,,,,,,,,,
February,,2016,12,cash bond,2,21410,,,,,,,,,,
February,,2016,8,Centennial park,2,28780,,,,,,,,,,
February,,2016,7,centennial park,2,31551,,,,,,,,,,
February,,2016,14,certificate of occupancy,2,18917,,,,,,,,,,
February,,2016,7,change of address,2,31551,,,,,,,,,,
February,,2016,8,changing street names,2,28780,,,,,,,,,,
February,,2016,7,charter,2,31551,,,,,,,,,,
February,,2016,11,chickens,2,22840,,,,,,,,,,
February,,2016,7,Christina pohl,2,31551,,,,,,,,,,
February,,2016,9,Christmas tree,2,26399,,,,,,,,,,
February,,2016,7,Christopher rainey,2,31551,,,,,,,,,,
February,,2016,6,circuit court clerk,2,34093,,,,,,,,,,
February,,2016,9,civil court,2,26399,,,,,,,,,,
February,,2016,93,civil service,2,1065,,,,,,,,,,
February,,2016,8,civil service commission,2,28780,,,,,,,,,,
February,,2016,10,civil service minutes,2,24413,,,,,,,,,,
February,,2016,8,civil service policy,2,28780,,,,,,,,,,
February,,2016,61,civil service rules,2,2207,,,,,,,,,,
February,,2016,6,cjc,2,34093,,,,,,,,,,
February,,2016,13,class scheduling changes,2,20168,,,,,,,,,,
February,,2016,121,codes,2,631,,,,,,,,,,
February,,2016,24,CODES,2,9261,,,,,,,,,,
February,,2016,13,Codes,2,20168,,,,,,,,,,
February,,2016,14,codes department,2,18917,,,,,,,,,,
February,,2016,7,coleman park,2,31551,,,,,,,,,,
February,,2016,11,collections,2,22840,,,,,,,,,,
February,,2016,8,collections office,2,28780,,,,,,,,,,
February,,2016,8,Comprehensive Annual Financial Report 2015,2,28780,,,,,,,,,,
February,,2016,8,CONTINUANCE TO EXTEND THE BOOKING DATE Form,2,28780,,,,,,,,,,
February,,2016,11,contractor license,2,22840,,,,,,,,,,
February,,2016,13,council,2,20168,,,,,,,,,,
February,,2016,22,county clerk,2,10472,,,,,,,,,,
February,,2016,8,County clerk,2,28780,,,,,,,,,,
February,,2016,11,court,2,22840,,,,,,,,,,
February,,2016,8,courts system,2,28780,,,,,,,,,,
February,,2016,8,credit card,2,28780,,,,,,,,,,
February,,2016,6,credit card policy,2,34093,,,,,,,,,,
February,,2016,14,crime map,2,18917,,,,,,,,,,
February,,2016,7,crime statistics,2,31551,,,,,,,,,,
February,,2016,30,criminal court,2,6674,,,,,,,,,,
February,,2016,13,Criminal court,2,20168,,,,,,,,,,
February,,2016,58,criminal court clerk,2,2414,,,,,,,,,,
February,,2016,19,Criminal court clerk,2,12942,,,,,,,,,,
February,,2016,9,criminal records,2,26399,,,,,,,,,,
February,,2016,8,Criminal records,2,28780,,,,,,,,,,
February,,2016,8,DAYCARE,2,28780,,,,,,,,,,
February,,2016,10,Dean's,2,24413,,,,,,,,,,
February,,2016,7,death certificate,2,31551,,,,,,,,,,
February,,2016,10,death certificates,2,24413,,,,,,,,,,
February,,2016,7,debbie lifsey,2,31551,,,,,,,,,,
February,,2016,13,deeds,2,20168,,,,,,,,,,
February,,2016,15,delay accident report,2,17757,,,,,,,,,,
February,,2016,12,delayed accident report,2,21410,,,,,,,,,,
February,,2016,9,Demolition Permit,2,26399,,,,,,,,,,
February,,2016,7,demolition permit,2,31551,,,,,,,,,,
February,,2016,11,development tracker,2,22840,,,,,,,,,,
February,,2016,15,directory,2,17757,,,,,,,,,,
February,,2016,11,diversity,2,22840,,,,,,,,,,
February,,2016,17,divorce,2,15102,,,,,,,,,,
February,,2016,8,Divorce,2,28780,,,,,,,,,,
February,,2016,22,divorce records,2,10472,,,,,,,,,,
February,,2016,14,domestic violence,2,18917,,,,,,,,,,
February,,2016,8,downtown code,2,28780,,,,,,,,,,
February,,2016,14,drivers license,2,18917,,,,,,,,,,
February,,2016,11,Drug bust,2,22840,,,,,,,,,,
February,,2016,12,drug test,2,21410,,,,,,,,,,
February,,2016,9,E permits,2,26399,,,,,,,,,,
February,,2016,7,e permits,2,31551,,,,,,,,,,
February,,2016,44,early voting,2,3772,,,,,,,,,,
February,,2016,18,Early voting,2,13846,,,,,,,,,,
February,,2016,14,early voting locations,2,18917,,,,,,,,,,
February,,2016,136,ebid,2,456,,,,,,,,,,
February,,2016,24,Ebid,2,9261,,,,,,,,,,
February,,2016,9,ebs,2,26399,,,,,,,,,,
February,,2016,8,economic development,2,28780,,,,,,,,,,
February,,2016,8,Edgehill,2,28780,,,,,,,,,,
February,,2016,27,election,2,7822,,,,,,,,,,
February,,2016,6,Election,2,34093,,,,,,,,,,
February,,2016,45,election commission,2,3654,,,,,,,,,,
February,,2016,9,Election Commission,2,26399,,,,,,,,,,
February,,2016,8,Election trainning videos,2,28780,,,,,,,,,,
February,,2016,7,elections,2,31551,,,,,,,,,,
February,,2016,9,electrical permits,2,26399,,,,,,,,,,
February,,2016,16,email,2,16227,,,,,,,,,,
February,,2016,10,emission testing,2,24413,,,,,,,,,,
February,,2016,8,employee,2,28780,,,,,,,,,,
February,,2016,7,Employee Discount,2,31551,,,,,,,,,,
February,,2016,10,employee email,2,24413,,,,,,,,,,
February,,2016,8,employee salaries,2,28780,,,,,,,,,,
February,,2016,60,employee self service,2,2265,,,,,,,,,,
February,,2016,16,Employee self service,2,16227,,,,,,,,,,
February,,2016,9,"employees salaries July 1, 2015",2,26399,,,,,,,,,,
February,,2016,107,employment,2,819,,,,,,,,,,
February,,2016,18,Employment,2,13846,,,,,,,,,,
February,,2016,8,employment in nashville tn,2,28780,,,,,,,,,,
February,,2016,16,employment opportunities,2,16227,,,,,,,,,,
February,,2016,11,epav,2,22840,,,,,,,,,,
February,,2016,49,ess,2,3146,,,,,,,,,,
February,,2016,22,ESS,2,10472,,,,,,,,,,
February,,2016,10,executive order,2,24413,,,,,,,,,,
February,,2016,7,expunge,2,31551,,,,,,,,,,
February,,2016,7,file a claim,2,31551,,,,,,,,,,
February,,2016,14,finance,2,18917,,,,,,,,,,
February,,2016,10,fingerprint,2,24413,,,,,,,,,,
February,,2016,12,fingerprinting,2,21410,,,,,,,,,,
February,,2016,9,fire code,2,26399,,,,,,,,,,
February,,2016,8,fire department,2,28780,,,,,,,,,,
February,,2016,10,flood protection project,2,24413,,,,,,,,,,
February,,2016,6,floodplain management,2,34093,,,,,,,,,,
February,,2016,8,fmla,2,28780,,,,,,,,,,
February,,2016,8,form 354,2,28780,,,,,,,,,,
February,,2016,18,forms,2,13846,,,,,,,,,,
February,,2016,8,G4S,2,28780,,,,,,,,,,
February,,2016,7,Gene Martin,2,31551,,,,,,,,,,
February,,2016,28,gis,2,7373,,,,,,,,,,
February,,2016,12,GIS,2,21410,,,,,,,,,,
February,,2016,10,golf expenses,2,24413,,,,,,,,,,
February,,2016,24,google,2,9261,,,,,,,,,,
February,,2016,13,head start,2,20168,,,,,,,,,,
February,,2016,8,head start application,2,28780,,,,,,,,,,
February,,2016,7,headstart,2,31551,,,,,,,,,,
February,,2016,16,health department,2,16227,,,,,,,,,,
February,,2016,10,Heroin site:www.nashville.gov/News-Media/News-Article/ID,2,24413,,,,,,,,,,
February,,2016,11,holiday,2,22840,,,,,,,,,,
February,,2016,20,holidays,2,11950,,,,,,,,,,
February,,2016,7,Holidays,2,31551,,,,,,,,,,
February,,2016,7,homeless codes,2,31551,,,,,,,,,,
February,,2016,11,horizontal property regime,2,22840,,,,,,,,,,
February,,2016,9,Hotels,2,26399,,,,,,,,,,
February,,2016,9,Hours,2,26399,,,,,,,,,,
February,,2016,7,housing,2,31551,,,,,,,,,,
February,,2016,26,hr,2,8239,,,,,,,,,,
February,,2016,7,HR,2,31551,,,,,,,,,,
February,,2016,10,human,2,24413,,,,,,,,,,
February,,2016,94,human resources,2,1045,,,,,,,,,,
February,,2016,17,Human resources,2,15102,,,,,,,,,,
February,,2016,13,im,2,20168,,,,,,,,,,
February,,2016,8,inclement weather,2,28780,,,,,,,,,,
February,,2016,7,Inclement Weather Policy,2,31551,,,,,,,,,,
February,,2016,27,inmate search,2,7822,,,,,,,,,,
February,,2016,7,Inmate search,2,31551,,,,,,,,,,
February,,2016,7,Inmates,2,31551,,,,,,,,,,
February,,2016,6,inmates,2,34093,,,,,,,,,,
February,,2016,39,inside metro,2,4519,,,,,,,,,,
February,,2016,6,inspection,2,34093,,,,,,,,,,
February,,2016,7,inspections,2,31551,,,,,,,,,,
February,,2016,12,interactive maps,2,21410,,,,,,,,,,
February,,2016,21,internship,2,11275,,,,,,,,,,
February,,2016,10,Internship,2,24413,,,,,,,,,,
February,,2016,27,internships,2,7822,,,,,,,,,,
February,,2016,8,intranet,2,28780,,,,,,,,,,
February,,2016,10,iod,2,24413,,,,,,,,,,
February,,2016,8,iprocurement,2,28780,,,,,,,,,,
February,,2016,87,isupplier,2,1211,,,,,,,,,,
February,,2016,28,iSupplier,2,7373,,,,,,,,,,
February,,2016,10,jail,2,24413,,,,,,,,,,
February,,2016,19,job,2,12942,,,,,,,,,,
February,,2016,17,job descriptions,2,15102,,,,,,,,,,
February,,2016,7,job fair,2,31551,,,,,,,,,,
February,,2016,11,job openings,2,22840,,,,,,,,,,
February,,2016,83,jobs,2,1301,,,,,,,,,,
February,,2016,35,Jobs,2,5316,,,,,,,,,,
February,,2016,8,john binkley,2,28780,,,,,,,,,,
February,,2016,8,john broome,2,28780,,,,,,,,,,
February,,2016,15,jury duty,2,17757,,,,,,,,,,
February,,2016,6,Kevin Navarro,2,34093,,,,,,,,,,
February,,2016,13,kiva,2,20168,,,,,,,,,,
February,,2016,7,landfill,2,31551,,,,,,,,,,
February,,2016,10,landlord,2,24413,,,,,,,,,,
February,,2016,25,library,2,8768,,,,,,,,,,
February,,2016,8,Library,2,28780,,,,,,,,,,
February,,2016,9,license,2,26399,,,,,,,,,,
February,,2016,8,litter in metro parks,2,28780,,,,,,,,,,
February,,2016,12,Madeline,2,21410,,,,,,,,,,
February,,2016,14,map,2,18917,,,,,,,,,,
February,,2016,37,mapping,2,4896,,,,,,,,,,
February,,2016,130,maps,2,521,,,,,,,,,,
February,,2016,13,Maps,2,20168,,,,,,,,,,
February,,2016,20,marriage,2,11950,,,,,,,,,,
February,,2016,8,marriage certificate,2,28780,,,,,,,,,,
February,,2016,29,marriage license,2,7012,,,,,,,,,,
February,,2016,7,Marriage license,2,31551,,,,,,,,,,
February,,2016,7,marriage records,2,31551,,,,,,,,,,
February,,2016,10,Marta,2,24413,,,,,,,,,,
February,,2016,9,mdha,2,26399,,,,,,,,,,
February,,2016,27,media release,2,7822,,,,,,,,,,
February,,2016,19,Media release,2,12942,,,,,,,,,,
February,,2016,59,media releases,2,2352,,,,,,,,,,
February,,2016,18,Media releases,2,13846,,,,,,,,,,
February,,2016,24,Meet Mayor Dean,2,9261,,,,,,,,,,
February,,2016,9,metro 3,2,26399,,,,,,,,,,
February,,2016,7,metro charter,2,31551,,,,,,,,,,
February,,2016,9,Metro Citations,2,26399,,,,,,,,,,
February,,2016,8,metro council,2,28780,,,,,,,,,,
February,,2016,17,metro holidays,2,15102,,,,,,,,,,
February,,2016,18,metro maps,2,13846,,,,,,,,,,
February,,2016,12,metro parks,2,21410,,,,,,,,,,
February,,2016,7,metro pay plan,2,31551,,,,,,,,,,
February,,2016,12,metro pay scale,2,21410,,,,,,,,,,
February,,2016,6,metro payscale,2,34093,,,,,,,,,,
February,,2016,6,metro police,2,34093,,,,,,,,,,
February,,2016,27,metro water,2,7822,,,,,,,,,,
February,,2016,7,metropolitan park Recreation job Government,2,31551,,,,,,,,,,
February,,2016,9,mnpd,2,26399,,,,,,,,,,
February,,2016,12,mnps,2,21410,,,,,,,,,,
February,,2016,7,mnps.org,2,31551,,,,,,,,,,
February,,2016,13,msip,2,20168,,,,,,,,,,
February,,2016,12,mug shots,2,21410,,,,,,,,,,
February,,2016,18,Mugshot,2,13846,,,,,,,,,,
February,,2016,23,Mugshots,2,9894,,,,,,,,,,
February,,2016,18,mugshots,2,13846,,,,,,,,,,
February,,2016,8,murder cases on file now,2,28780,,,,,,,,,,
February,,2016,7,mwbe certified vendors list,2,31551,,,,,,,,,,
February,,2016,9,name change,2,26399,,,,,,,,,,
February,,2016,8,napier murder,2,28780,,,,,,,,,,
February,,2016,99,Nashville,2,957,,,,,,,,,,
February,,2016,10,Nashville and Eastern Railroad donelson pike,2,24413,,,,,,,,,,
February,,2016,11,nashville next,2,22840,,,,,,,,,,
February,,2016,8,nashville tennessee warrents,2,28780,,,,,,,,,,
February,,2016,15,Nashville youth master plan,2,17757,,,,,,,,,,
February,,2016,8,New Tennessee state Museum,2,28780,,,,,,,,,,
February,,2016,9,noise,2,26399,,,,,,,,,,
February,,2016,12,noise ordinance,2,21410,,,,,,,,,,
February,,2016,18,notary,2,13846,,,,,,,,,,
February,,2016,8,notary public,2,28780,,,,,,,,,,
February,,2016,7,OBSTRUCTION TO RIGHT OF WAY,2,31551,,,,,,,,,,
February,,2016,19,Offender Re-entry Center,2,12942,,,,,,,,,,
February,,2016,7,office home program,2,31551,,,,,,,,,,
February,,2016,10,office of family safety,2,24413,,,,,,,,,,
February,,2016,7,online property maps,2,31551,,,,,,,,,,
February,,2016,6,Online training test,2,34093,,,,,,,,,,
February,,2016,21,open data,2,11275,,,,,,,,,,
February,,2016,7,open range,2,31551,,,,,,,,,,
February,,2016,12,ordinances,2,21410,,,,,,,,,,
February,,2016,8,OVERLAY,2,28780,,,,,,,,,,
February,,2016,13,owner driver report,2,20168,,,,,,,,,,
February,,2016,24,parking,2,9261,,,,,,,,,,
February,,2016,12,Parking,2,21410,,,,,,,,,,
February,,2016,8,parking requirements,2,28780,,,,,,,,,,
February,,2016,17,parks,2,15102,,,,,,,,,,
February,,2016,16,parthenon,2,16227,,,,,,,,,,
February,,2016,12,Parthenon,2,21410,,,,,,,,,,
February,,2016,16,passport,2,16227,,,,,,,,,,
February,,2016,8,Passport,2,28780,,,,,,,,,,
February,,2016,7,pay,2,31551,,,,,,,,,,
February,,2016,11,Pay bill,2,22840,,,,,,,,,,
February,,2016,7,pay bill,2,31551,,,,,,,,,,
February,,2016,80,pay plan,2,1397,,,,,,,,,,
February,,2016,9,Pay plan,2,26399,,,,,,,,,,
February,,2016,8,pay plan proposal,2,28780,,,,,,,,,,
February,,2016,28,pay property tax,2,7373,,,,,,,,,,
February,,2016,31,pay property taxes,2,6392,,,,,,,,,,
February,,2016,49,pay scale,2,3146,,,,,,,,,,
February,,2016,10,Pay stub,2,24413,,,,,,,,,,
February,,2016,7,pay taxes,2,31551,,,,,,,,,,
February,,2016,9,payplan,2,26399,,,,,,,,,,
February,,2016,58,payroll,2,2414,,,,,,,,,,
February,,2016,7,payscale,2,31551,,,,,,,,,,
February,,2016,14,pension,2,18917,,,,,,,,,,
February,,2016,9,pension plan,2,26399,,,,,,,,,,
February,,2016,10,pensioner payroll,2,24413,,,,,,,,,,
February,,2016,18,permit,2,13846,,,,,,,,,,
February,,2016,20,permit application,2,11950,,,,,,,,,,
February,,2016,61,permits,2,2207,,,,,,,,,,
February,,2016,10,Permits,2,24413,,,,,,,,,,
February,,2016,7,plan review,2,31551,,,,,,,,,,
February,,2016,54,planning,2,2698,,,,,,,,,,
February,,2016,10,Planning,2,24413,,,,,,,,,,
February,,2016,29,planning commission,2,7012,,,,,,,,,,
February,,2016,16,planning department,2,16227,,,,,,,,,,
February,,2016,7,Plot,2,31551,,,,,,,,,,
February,,2016,7,plumbing inspection,2,31551,,,,,,,,,,
February,,2016,7,plumbing permit,2,31551,,,,,,,,,,
February,,2016,77,police,2,1495,,,,,,,,,,
February,,2016,22,Police,2,10472,,,,,,,,,,
February,,2016,23,police department,2,9894,,,,,,,,,,
February,,2016,9,Police department,2,26399,,,,,,,,,,
February,,2016,7,police mel,2,31551,,,,,,,,,,
February,,2016,26,police report,2,8239,,,,,,,,,,
February,,2016,18,police reports,2,13846,,,,,,,,,,
February,,2016,9,Police reports,2,26399,,,,,,,,,,
February,,2016,9,population,2,26399,,,,,,,,,,
February,,2016,8,potholes,2,28780,,,,,,,,,,
February,,2016,9,probate,2,26399,,,,,,,,,,
February,,2016,10,probate court,2,24413,,,,,,,,,,
February,,2016,34,procurement,2,5549,,,,,,,,,,
February,,2016,33,property,2,5822,,,,,,,,,,
February,,2016,34,property assessor,2,5549,,,,,,,,,,
February,,2016,13,Property assessor,2,20168,,,,,,,,,,
February,,2016,10,property liens,2,24413,,,,,,,,,,
February,,2016,9,property map,2,26399,,,,,,,,,,
February,,2016,85,property maps,2,1255,,,,,,,,,,
February,,2016,12,Property maps,2,21410,,,,,,,,,,
February,,2016,8,property records,2,28780,,,,,,,,,,
February,,2016,8,property search,2,28780,,,,,,,,,,
February,,2016,126,property tax,2,570,,,,,,,,,,
February,,2016,10,Property tax,2,24413,,,,,,,,,,
February,,2016,7,PROPERTY TAX,2,31551,,,,,,,,,,
February,,2016,8,property tax and fire hydrant distance,2,28780,,,,,,,,,,
February,,2016,11,property tax records,2,22840,,,,,,,,,,
February,,2016,117,property taxes,2,690,,,,,,,,,,
February,,2016,20,Property taxes,2,11950,,,,,,,,,,
February,,2016,9,PROPERTY TAXES,2,26399,,,,,,,,,,
February,,2016,9,proposed pay plan,2,26399,,,,,,,,,,
February,,2016,13,public records,2,20168,,,,,,,,,,
February,,2016,52,public works,2,2864,,,,,,,,,,
February,,2016,11,Public works,2,22840,,,,,,,,,,
February,,2016,13,purchasing,2,20168,,,,,,,,,,
February,,2016,6,purchasing department,2,34093,,,,,,,,,,
February,,2016,9,real estate auction,2,26399,,,,,,,,,,
February,,2016,7,recent arrests,2,31551,,,,,,,,,,
February,,2016,9,recent bookings,2,26399,,,,,,,,,,
February,,2016,12,records,2,21410,,,,,,,,,,
February,,2016,8,records request form,2,28780,,,,,,,,,,
February,,2016,12,recycle,2,21410,,,,,,,,,,
February,,2016,22,recycling,2,10472,,,,,,,,,,
February,,2016,7,Recycling,2,31551,,,,,,,,,,
February,,2016,20,register of deeds,2,11950,,,,,,,,,,
February,,2016,13,register to vote,2,20168,,,,,,,,,,
February,,2016,13,report accident,2,20168,,,,,,,,,,
February,,2016,7,reports,2,31551,,,,,,,,,,
February,,2016,6,reset password,2,34093,,,,,,,,,,
February,,2016,7,retirement,2,31551,,,,,,,,,,
February,,2016,10,RFP,2,24413,,,,,,,,,,
February,,2016,34,Richard Riebeling,2,5549,,,,,,,,,,
February,,2016,8,Risk Management,2,28780,,,,,,,,,,
February,,2016,6,Riverfront park,2,34093,,,,,,,,,,
February,,2016,11,robert young,2,22840,,,,,,,,,,
February,,2016,9,rooming house permit,2,26399,,,,,,,,,,
February,,2016,29,salaries,2,7012,,,,,,,,,,
February,,2016,43,salary,2,3912,,,,,,,,,,
February,,2016,12,salary 2016,2,21410,,,,,,,,,,
February,,2016,8,sale of houses,2,28780,,,,,,,,,,
February,,2016,8,sales tax,2,28780,,,,,,,,,,
February,,2016,12,sample ballot,2,21410,,,,,,,,,,
February,,2016,9,schedule b,2,26399,,,,,,,,,,
February,,2016,11,school calendar,2,22840,,,,,,,,,,
February,,2016,9,School calendar,2,26399,,,,,,,,,,
February,,2016,14,schools,2,18917,,,,,,,,,,
